"marked","head_id","tail_id","id","head","tail","relation"
"黛玉虽不识，也曾听见母亲说过，大舅贾赦之子<head>贾琏</head>，娶的就是二舅母王氏之内侄女，自幼假充男儿教养的，学名<tail>王熙凤</tail>．","id_296","id_32",583.0,"贾琏","王熙凤","brother_in_law"
"黛玉虽不识，也曾听见母亲说过，大舅贾赦之子<head>贾琏</head>，娶的就是二舅母王氏之内侄女，自幼假充男儿教养的，学名<tail>王熙凤</tail>．","id_296","id_32",583.0,"贾琏","王熙凤","husband"
"黛玉虽不识，也曾听见母亲说过，大舅贾赦之子<tail>贾琏</tail>，娶的就是二舅母王氏之内侄女，自幼假充男儿教养的，学名<head>王熙凤</head>．","id_32","id_296",583.0,"王熙凤","贾琏","wife"
"一时进入正室，早有许多盛妆丽服之姬妾丫鬟迎着，<head>邢夫人</head>让黛玉坐了，一面命人到外面书房去请<tail>贾赦</tail>．","id_321","id_307",622.0,"邢夫人","贾赦","wife"
"一时进入正室，早有许多盛妆丽服之姬妾丫鬟迎着，<tail>邢夫人</tail>让黛玉坐了，一面命人到外面书房去请<head>贾赦</head>．","id_307","id_321",622.0,"贾赦","邢夫人","husband"
"<tail>黛玉</tail>只带了两个人来：一个是自幼奶娘<head>王嬷嬷</head>，一个是十岁的小丫头，亦是自幼随身的，名唤作雪雁．","id_191","id_169",776.0,"王嬷嬷","林黛玉","nurser"
"<head>黛玉</head>只带了两个人来：一个是自幼奶娘王嬷嬷，一个是十岁的小丫头，亦是自幼随身的，名唤作<tail>雪雁</tail>．","id_169","id_341",776.0,"林黛玉","雪雁","employer"
"<tail>黛玉</tail>只带了两个人来：一个是自幼奶娘王嬷嬷，一个是十岁的小丫头，亦是自幼随身的，名唤作<head>雪雁</head>．","id_341","id_169",776.0,"雪雁","林黛玉","servant"
"<tail>黛玉</tail>只带了两个人来：一个是自幼奶娘王嬷嬷，一个是十岁的小丫头，亦是自幼随身的，名唤作<head>雪雁</head>．","id_341","id_169",776.0,"雪雁","林黛玉","servant_girl"
"贾母见<head>雪雁</head>甚小，一团孩气，王嬷嬷又极老，料<tail>黛玉</tail>皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了黛玉．","id_341","id_169",777.0,"雪雁","林黛玉","servant"
"贾母见<head>雪雁</head>甚小，一团孩气，王嬷嬷又极老，料<tail>黛玉</tail>皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了黛玉．","id_341","id_169",777.0,"雪雁","林黛玉","servant_girl"
"贾母见<tail>雪雁</tail>甚小，一团孩气，王嬷嬷又极老，料<head>黛玉</head>皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了黛玉．","id_169","id_341",777.0,"林黛玉","雪雁","employer"
"贾母见<head>雪雁</head>甚小，一团孩气，王嬷嬷又极老，料黛玉皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了<tail>黛玉</tail>．","id_341","id_169",777.0,"雪雁","林黛玉","servant"
"贾母见<head>雪雁</head>甚小，一团孩气，王嬷嬷又极老，料黛玉皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了<tail>黛玉</tail>．","id_341","id_169",777.0,"雪雁","林黛玉","servant_girl"
"贾母见<tail>雪雁</tail>甚小，一团孩气，王嬷嬷又极老，料黛玉皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了<head>黛玉</head>．","id_169","id_341",777.0,"林黛玉","雪雁","employer"
"贾母见雪雁甚小，一团孩气，<head>王嬷嬷</head>又极老，料<tail>黛玉</tail>皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了黛玉．","id_191","id_169",777.0,"王嬷嬷","林黛玉","nurser"
"贾母见雪雁甚小，一团孩气，<head>王嬷嬷</head>又极老，料黛玉皆不遂心省力的，便将自己身边的一个二等丫头，名唤鹦哥者与了<tail>黛玉</tail>．","id_191","id_169",777.0,"王嬷嬷","林黛玉","nurser"
"当下，<head>王嬷嬷</head>与鹦哥陪侍<tail>黛玉</tail>在碧纱橱内．","id_191","id_169",779.0,"王嬷嬷","林黛玉","nurser"
"<tail>宝玉</tail>之乳母<head>李嬷嬷</head>，并大丫鬟名唤袭人者，陪侍在外面大床上．","id_156","id_280",780.0,"李嬷嬷","贾宝玉","nurser"
"原来这袭人亦是<head>贾母</head>之婢，本名<tail>珍珠</tail>．","id_289","id_202",781.0,"贾母","珍珠","employer"
"原来这袭人亦是<tail>贾母</tail>之婢，本名<head>珍珠</head>．","id_202","id_289",781.0,"珍珠","贾母","servant"
"原来这袭人亦是<tail>贾母</tail>之婢，本名<head>珍珠</head>．","id_202","id_289",781.0,"珍珠","贾母","servant_girl"
"是晚，<tail>宝玉</tail><head>李嬷嬷</head>已睡了，他见里面黛玉和鹦哥犹未安息，他自卸了妆，悄悄进来，笑问：“姑娘怎么还不安息？'","id_156","id_280",788.0,"李嬷嬷","贾宝玉","nurser"
"雨村断了此案，急忙作书信二封，与<head>贾政</head>并京营节度使<tail>王子腾</tail>，不过说'","id_284","id_193",935.0,"贾政","王子腾","brother_in_law"
"寡母王氏乃现任京营节度使<tail>王子腾</tail>之妹，与荣国府<head>贾政</head>的夫人王氏，是一母所生的姊妹，今年方四十上下年纪，只有薛蟠一子．","id_284","id_193",945.0,"贾政","王子腾","brother_in_law"
"还有一女，比<head>薛蟠</head>小两岁，乳名<tail>宝钗</tail>，生得肌骨莹润，举止娴雅．","id_263","id_102",946.0,"薛蟠","薛宝钗","brother"
"薛蟠已拜见过<tail>贾政</tail>，<head>贾琏</head>又引着拜见了贾赦，贾珍等．","id_296","id_284",978.0,"贾琏","贾政","nephew"
"薛蟠已拜见过<head>贾政</head>，贾琏又引着拜见了<tail>贾赦</tail>，贾珍等．","id_284","id_307",978.0,"贾政","贾赦","brother"
"薛蟠已拜见过<tail>贾政</tail>，贾琏又引着拜见了<head>贾赦</head>，贾珍等．","id_307","id_284",978.0,"贾赦","贾政","brother"
"薛蟠已拜见过贾政，<head>贾琏</head>又引着拜见了<tail>贾赦</tail>，贾珍等．","id_296","id_307",978.0,"贾琏","贾赦","son"
"薛蟠已拜见过贾政，<head>贾琏</head>又引着拜见了<tail>贾赦</tail>，贾珍等．","id_296","id_307",978.0,"贾琏","贾赦","nephew"
"<head>贾政</head>便使人上来对<tail>王夫人</tail>说：“姨太太已有了春秋，外甥年轻不知世路，在外住着恐有人生事．","id_284","id_33",979.0,"贾政","王夫人","brother_in_law"
"<head>贾政</head>便使人上来对<tail>王夫人</tail>说：“姨太太已有了春秋，外甥年轻不知世路，在外住着恐有人生事．","id_284","id_33",979.0,"贾政","王夫人","husband"
"<tail>贾政</tail>便使人上来对<head>王夫人</head>说：“姨太太已有了春秋，外甥年轻不知世路，在外住着恐有人生事．","id_33","id_284",979.0,"王夫人","贾政","wife"
"如今且说林黛玉自在荣府以来，贾母万般怜爱，寝食起居，一如<head>宝玉</head>，迎春，<tail>探春</tail>，惜春三个亲孙女倒且靠后，便是宝玉和黛玉二人之亲密友爱处，亦自较别个不同，日则同行同坐，夜则同息同止，真是言和意顺，略无参商．","id_280","id_2",997.0,"贾宝玉","贾探春","brother"
"如今且说林黛玉自在荣府以来，贾母万般怜爱，寝食起居，一如宝玉，迎春，<tail>探春</tail>，惜春三个亲孙女倒且靠后，便是<head>宝玉</head>和黛玉二人之亲密友爱处，亦自较别个不同，日则同行同坐，夜则同息同止，真是言和意顺，略无参商．","id_280","id_2",997.0,"贾宝玉","贾探春","brother"
"因东边宁府中花园内梅花盛开，<head>贾珍</head>之妻<tail>尤氏</tail>乃治酒，请贾母，邢夫人，王夫人等赏花．","id_294","id_114",1006.0,"贾珍","尤氏","brother_in_law"
"因东边宁府中花园内梅花盛开，<head>贾珍</head>之妻<tail>尤氏</tail>乃治酒，请贾母，邢夫人，王夫人等赏花．","id_294","id_114",1006.0,"贾珍","尤氏","husband"
"因东边宁府中花园内梅花盛开，<tail>贾珍</tail>之妻<head>尤氏</head>乃治酒，请贾母，邢夫人，王夫人等赏花．","id_114","id_294",1006.0,"尤氏","贾珍","wife"
"<head>贾蓉</head>之妻<tail>秦氏</tail>便忙笑回道：“我们这里有给宝叔收拾下的屋子，老祖宗放心，只管交与我就是了。”","id_305","id_220",1010.0,"贾蓉","秦可卿","brother_in_law"
"<head>贾蓉</head>之妻<tail>秦氏</tail>便忙笑回道：“我们这里有给宝叔收拾下的屋子，老祖宗放心，只管交与我就是了。”","id_305","id_220",1010.0,"贾蓉","秦可卿","husband"
"<tail>贾蓉</tail>之妻<head>秦氏</head>便忙笑回道：“我们这里有给宝叔收拾下的屋子，老祖宗放心，只管交与我就是了。”","id_220","id_305",1010.0,"秦可卿","贾蓉","wife"
"于是众奶母伏侍<head>宝玉</head>卧好，款款散了，只留袭人，<tail>媚人</tail>，晴雯，麝月四个丫鬟为伴．","id_280","id_94",1038.0,"贾宝玉","媚人","employer"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，<head>媚人</head>，晴雯，麝月四个丫鬟为伴．","id_94","id_280",1038.0,"媚人","贾宝玉","servant"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，<head>媚人</head>，晴雯，麝月四个丫鬟为伴．","id_94","id_280",1038.0,"媚人","贾宝玉","servant_girl"
"于是众奶母伏侍<head>宝玉</head>卧好，款款散了，只留袭人，媚人，<tail>晴雯</tail>，麝月四个丫鬟为伴．","id_280","id_148",1038.0,"贾宝玉","晴雯","employer"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，媚人，<head>晴雯</head>，麝月四个丫鬟为伴．","id_148","id_280",1038.0,"晴雯","贾宝玉","servant"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，媚人，<head>晴雯</head>，麝月四个丫鬟为伴．","id_148","id_280",1038.0,"晴雯","贾宝玉","servant_girl"
"于是众奶母伏侍<head>宝玉</head>卧好，款款散了，只留袭人，媚人，晴雯，<tail>麝月</tail>四个丫鬟为伴．","id_280","id_352",1038.0,"贾宝玉","麝月","employer"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，媚人，晴雯，<head>麝月</head>四个丫鬟为伴．","id_352","id_280",1038.0,"麝月","贾宝玉","servant"
"于是众奶母伏侍<tail>宝玉</tail>卧好，款款散了，只留袭人，媚人，晴雯，<head>麝月</head>四个丫鬟为伴．","id_352","id_280",1038.0,"麝月","贾宝玉","servant_girl"
"因狗儿白日间又作些生计，<tail>刘氏</tail>又操井臼等事，青板姊妹两个无人看管，狗儿遂将岳母<head>刘姥姥</head>接来一处过活．","id_37","id_38",1355.0,"刘姥姥","刘氏","mother"
"于是来至东边这间屋内，乃是<tail>贾琏</tail>的女儿<head>大姐儿</head>睡觉之所．","id_281","id_296",1483.0,"贾巧姐","贾琏","daughter"
"话说<head>周瑞</head>家的送了刘姥姥去后，便上来回<tail>王夫人</tail>话．","id_67","id_33",1619.0,"周瑞","王夫人","servant"
"话说<tail>周瑞</tail>家的送了刘姥姥去后，便上来回<head>王夫人</head>话．","id_33","id_67",1619.0,"王夫人","周瑞","employer"
"<head>周瑞</head>家的轻轻掀帘进去，只见<tail>王夫人</tail>和薛姨妈长篇大套的说些家务人情等语．","id_67","id_33",1624.0,"周瑞","王夫人","servant"
"<tail>周瑞</tail>家的轻轻掀帘进去，只见<head>王夫人</head>和薛姨妈长篇大套的说些家务人情等语．","id_33","id_67",1624.0,"王夫人","周瑞","employer"
"只见<head>薛宝钗</head>穿着家常衣服，头上只散挽着シ儿，坐在炕里边，伏在小炕桌上同丫鬟<tail>莺儿</tail>正描花样子呢．","id_102","id_253",1626.0,"薛宝钗","莺儿","employer"
"只见<tail>薛宝钗</tail>穿着家常衣服，头上只散挽着シ儿，坐在炕里边，伏在小炕桌上同丫鬟<head>莺儿</head>正描花样子呢．","id_253","id_102",1626.0,"莺儿","薛宝钗","servant"
"只见<tail>薛宝钗</tail>穿着家常衣服，头上只散挽着シ儿，坐在炕里边，伏在小炕桌上同丫鬟<head>莺儿</head>正描花样子呢．","id_253","id_102",1626.0,"莺儿","薛宝钗","servant_girl"
"<head>周瑞</head>家的还欲说话时，忽听<tail>王夫人</tail>问：“谁在房里呢？'","id_67","id_33",1665.0,"周瑞","王夫人","servant"
"<tail>周瑞</tail>家的还欲说话时，忽听<head>王夫人</head>问：“谁在房里呢？'","id_33","id_67",1665.0,"王夫人","周瑞","employer"
"一时间<head>周瑞</head>家的携花至<tail>王夫人</tail>正房后头来．","id_67","id_33",1692.0,"周瑞","王夫人","servant"
"一时间<tail>周瑞</tail>家的携花至<head>王夫人</head>正房后头来．","id_33","id_67",1692.0,"王夫人","周瑞","employer"
"说着，大家取笑一回，<head>惜春</head>命丫鬟<tail>入画</tail>来收了．","id_282","id_27",1704.0,"贾惜春","入画","employer"
"说着，大家取笑一回，<tail>惜春</tail>命丫鬟<head>入画</head>来收了．","id_27","id_282",1704.0,"入画","贾惜春","servant"
"说着，大家取笑一回，<tail>惜春</tail>命丫鬟<head>入画</head>来收了．","id_27","id_282",1704.0,"入画","贾惜春","servant_girl"
"走至堂屋，只见小丫头<head>丰儿</head>坐在<tail>凤姐</tail>房中门槛上，见周瑞家的来了，连忙摆手儿叫他往东屋里去．","id_5","id_32",1717.0,"丰儿","王熙凤","servant"
"走至堂屋，只见小丫头<head>丰儿</head>坐在<tail>凤姐</tail>房中门槛上，见周瑞家的来了，连忙摆手儿叫他往东屋里去．","id_5","id_32",1717.0,"丰儿","王熙凤","servant_girl"
"走至堂屋，只见小丫头<tail>丰儿</tail>坐在<head>凤姐</head>房中门槛上，见周瑞家的来了，连忙摆手儿叫他往东屋里去．","id_32","id_5",1717.0,"王熙凤","丰儿","employer"
"原来这<tail>周瑞</tail>的女婿，便是雨村的好友<head>冷子兴</head>，近因卖古董和人打官司，故教女人来讨情分．","id_30","id_67",1772.0,"冷子兴","周瑞","son_in_law"
"早有<head>贾珍</head>之妻<tail>尤氏</tail>与贾蓉之妻秦氏婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_294","id_114",1787.0,"贾珍","尤氏","brother_in_law"
"早有<head>贾珍</head>之妻<tail>尤氏</tail>与贾蓉之妻秦氏婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_294","id_114",1787.0,"贾珍","尤氏","husband"
"早有<tail>贾珍</tail>之妻<head>尤氏</head>与贾蓉之妻秦氏婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_114","id_294",1787.0,"尤氏","贾珍","wife"
"早有<tail>贾珍</tail>之妻尤氏与<head>贾蓉</head>之妻秦氏婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_305","id_294",1787.0,"贾蓉","贾珍","son"
"早有<tail>贾珍</tail>之妻尤氏与<head>贾蓉</head>之妻秦氏婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_305","id_294",1787.0,"贾蓉","贾珍","nephew"
"早有<tail>贾珍</tail>之妻尤氏与贾蓉之妻<head>秦氏</head>婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_220","id_294",1787.0,"秦可卿","贾珍","daughter_in_law"
"早有贾珍之妻尤氏与<head>贾蓉</head>之妻<tail>秦氏</tail>婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_305","id_220",1787.0,"贾蓉","秦可卿","brother_in_law"
"早有贾珍之妻尤氏与<head>贾蓉</head>之妻<tail>秦氏</tail>婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_305","id_220",1787.0,"贾蓉","秦可卿","husband"
"早有贾珍之妻尤氏与<tail>贾蓉</tail>之妻<head>秦氏</head>婆媳两个，引了多少姬妾丫鬟媳妇等接出仪门．","id_220","id_305",1787.0,"秦可卿","贾蓉","wife"
"<tail>宝玉</tail>的奶母<head>李嬷嬷</head>因说道：“天又下雪，也好早晚的了，就在这里同姐姐妹妹一处顽顽罢．","id_156","id_280",2012.0,"李嬷嬷","贾宝玉","nurser"
"可巧<head>黛玉</head>的小丫鬟<tail>雪雁</tail>走来与黛玉送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_169","id_341",2040.0,"林黛玉","雪雁","employer"
"可巧<tail>黛玉</tail>的小丫鬟<head>雪雁</head>走来与黛玉送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant"
"可巧<tail>黛玉</tail>的小丫鬟<head>雪雁</head>走来与黛玉送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant_girl"
"可巧黛玉的小丫鬟<head>雪雁</head>走来与<tail>黛玉</tail>送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant"
"可巧黛玉的小丫鬟<head>雪雁</head>走来与<tail>黛玉</tail>送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant_girl"
"可巧黛玉的小丫鬟<tail>雪雁</tail>走来与<head>黛玉</head>送小手炉，黛玉因含笑问他：“谁叫你送来的？","id_169","id_341",2040.0,"林黛玉","雪雁","employer"
"可巧黛玉的小丫鬟<head>雪雁</head>走来与黛玉送小手炉，<tail>黛玉</tail>因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant"
"可巧黛玉的小丫鬟<head>雪雁</head>走来与黛玉送小手炉，<tail>黛玉</tail>因含笑问他：“谁叫你送来的？","id_341","id_169",2040.0,"雪雁","林黛玉","servant_girl"
"可巧黛玉的小丫鬟<tail>雪雁</tail>走来与黛玉送小手炉，<head>黛玉</head>因含笑问他：“谁叫你送来的？","id_169","id_341",2040.0,"林黛玉","雪雁","employer"
"<head>宝玉</head>吃了半碗茶，忽又想起早起的茶来，因问<tail>茜雪</tail>道：“早起沏了一碗枫露茶，我说过，那茶是三四次后才出色的，这会子怎么又沏了这个来？'","id_280","id_250",2144.0,"贾宝玉","茜雪","employer"
"<tail>宝玉</tail>吃了半碗茶，忽又想起早起的茶来，因问<head>茜雪</head>道：“早起沏了一碗枫露茶，我说过，那茶是三四次后才出色的，这会子怎么又沏了这个来？'","id_250","id_280",2144.0,"茜雪","贾宝玉","servant"
"<tail>宝玉</tail>吃了半碗茶，忽又想起早起的茶来，因问<head>茜雪</head>道：“早起沏了一碗枫露茶，我说过，那茶是三四次后才出色的，这会子怎么又沏了这个来？'","id_250","id_280",2144.0,"茜雪","贾宝玉","servant_girl"
"<head>宝玉</head>听了，将手中的茶杯只顺手往地下一掷，豁啷一声，打了个粉碎，泼了<tail>茜雪</tail>一裙子的茶．","id_280","id_250",2146.0,"贾宝玉","茜雪","employer"
"<tail>宝玉</tail>听了，将手中的茶杯只顺手往地下一掷，豁啷一声，打了个粉碎，泼了<head>茜雪</head>一裙子的茶．","id_250","id_280",2146.0,"茜雪","贾宝玉","servant"
