"marked","head_id","tail_id","id","head","tail","relation"
"<head>董卓</head>未及回言，<tail>吕布</tail>飞马直杀过来。","id_133","id_135",694.0,"董卓","吕布","adoptive_father"
"见<head>董卓</head>坐于床上，<tail>吕布</tail>侍立于侧。","id_133","id_135",903.0,"董卓","吕布","adoptive_father"
"一日，有一个阳平卫国人，姓乐，名进，字<head>文谦</head>，来投<tail>曹操</tail>。","id_43","id_3",1012.0,"乐进","曹操","minister"
"一日，有一个阳平卫国人，姓乐，名进，字<tail>文谦</tail>，来投<head>曹操</head>。","id_3","id_43",1012.0,"曹操","乐进","lord"
"又有沛国谯人夏侯惇，字元让，乃夏侯婴之后；自小习枪棒；年十四从师学武，有人辱骂其师，惇杀之，逃于外方；闻知<head>曹操</head>起兵，与其族弟<tail>夏侯渊</tail>两个，各引壮士千人来会。","id_3","id_37",1015.0,"曹操","夏侯渊","lord"
"又有沛国谯人夏侯惇，字元让，乃夏侯婴之后；自小习枪棒；年十四从师学武，有人辱骂其师，惇杀之，逃于外方；闻知<head>曹操</head>起兵，与其族弟<tail>夏侯渊</tail>两个，各引壮士千人来会。","id_3","id_37",1015.0,"曹操","夏侯渊","same_clan"
"又有沛国谯人夏侯惇，字元让，乃夏侯婴之后；自小习枪棒；年十四从师学武，有人辱骂其师，惇杀之，逃于外方；闻知<tail>曹操</tail>起兵，与其族弟<head>夏侯渊</head>两个，各引壮士千人来会。","id_37","id_3",1015.0,"夏侯渊","曹操","same_clan"
"又有沛国谯人夏侯惇，字元让，乃夏侯婴之后；自小习枪棒；年十四从师学武，有人辱骂其师，惇杀之，逃于外方；闻知<tail>曹操</tail>起兵，与其族弟<head>夏侯渊</head>两个，各引壮士千人来会。","id_37","id_3",1015.0,"夏侯渊","曹操","minister"
"<tail>玄德</tail>曰：“此<head>关羽</head>、张飞，备结义兄弟也。”","id_74","id_1",1052.0,"关羽","刘备","younger_sworn_brother"
"<tail>玄德</tail>曰：“此关羽、<head>张飞</head>，备结义兄弟也。”","id_78","id_1",1052.0,"张飞","刘备","younger_sworn_brother"
"玄德曰：“此<head>关羽</head>、<tail>张飞</tail>，备结义兄弟也。”","id_74","id_78",1052.0,"关羽","张飞","elder_sworn_brother"
"<tail>玄德</tail>答曰：“<head>关羽</head>为马弓手，张飞为步弓手。”","id_74","id_1",1056.0,"关羽","刘备","younger_sworn_brother"
"<tail>玄德</tail>答曰：“关羽为马弓手，<head>张飞</head>为步弓手。”","id_78","id_1",1056.0,"张飞","刘备","younger_sworn_brother"
"玄德答曰：“<head>关羽</head>为马弓手，<tail>张飞</tail>为步弓手。”","id_74","id_78",1056.0,"关羽","张飞","elder_sworn_brother"
"<head>玄德</head>、关、张引数骑跟<tail>公孙瓒</tail>来，曹操接着。","id_1","id_39",1063.0,"刘备","公孙瓒","friend"
"<tail>玄德</tail>、关、张引数骑跟<head>公孙瓒</head>来，曹操接着。","id_39","id_1",1063.0,"公孙瓒","刘备","friend"
"玄德、关、张引数骑跟<head>公孙瓒</head>来，<tail>曹操</tail>接着。","id_39","id_3",1063.0,"庞德","曹操","minister"
"玄德、关、张引数骑跟<tail>公孙瓒</tail>来，<head>曹操</head>接着。","id_3","id_39",1063.0,"曹操","庞德","lord"
"孙坚引兵回至梁东屯住，使人于<tail>袁绍</tail>处报捷，就于<head>袁术</head>处催粮。","id_138","id_134",1117.0,"袁术","袁绍","younger_brother"
"<head>公孙瓒</head>曰：“此刘<tail>玄德</tail>之弟关羽也。”","id_39","id_1",1177.0,"公孙瓒","刘备","friend"
"<tail>公孙瓒</tail>曰：“此刘<head>玄德</head>之弟关羽也。”","id_1","id_39",1177.0,"刘备","公孙瓒","friend"
"公孙瓒曰：“此刘<tail>玄德</tail>之弟<head>关羽</head>也。”","id_74","id_1",1177.0,"关羽","刘备","younger_sworn_brother"
"只见<tail>玄德</tail>背后转出<head>张飞</head>，高声大叫：“俺哥哥斩了华雄，不就这里杀入关去，活拿董卓，更待何时！”","id_78","id_1",1197.0,"张飞","刘备","younger_sworn_brother"
"命<head>公孙瓒</head>且带<tail>玄德</tail>、关、张回寨。","id_39","id_1",1203.0,"公孙瓒","刘备","friend"
"命<tail>公孙瓒</tail>且带<head>玄德</head>、关、张回寨。","id_1","id_39",1203.0,"刘备","公孙瓒","friend"
"若擒了<tail>吕布</tail>，<head>董卓</head>易诛耳。”","id_133","id_135",1248.0,"董卓","吕布","adoptive_father"
"遂自引兵万余，领夏侯惇、<head>夏侯渊</head>、<tail>曹仁</tail>、曹洪、李典、乐进，星夜来赶董卓。","id_37","id_46",1372.0,"夏侯渊","曹仁","same_clan"
"遂自引兵万余，领夏侯惇、<tail>夏侯渊</tail>、<head>曹仁</head>、曹洪、李典、乐进，星夜来赶董卓。","id_46","id_37",1372.0,"曹仁","夏侯渊","same_clan"
"随后<head>曹仁</head>、李典、乐进各引兵寻到，见了<tail>曹操</tail>，忧喜交集；聚集残兵五百余人，同回河内。","id_46","id_3",1416.0,"曹仁","曹操","same_clan"
"随后<tail>曹仁</tail>、李典、乐进各引兵寻到，见了<head>曹操</head>，忧喜交集；聚集残兵五百余人，同回河内。","id_3","id_46",1416.0,"曹操","曹仁","same_clan"
"随后曹仁、李典、<head>乐进</head>各引兵寻到，见了<tail>曹操</tail>，忧喜交集；聚集残兵五百余人，同回河内。","id_43","id_3",1416.0,"乐进","曹操","minister"
"随后曹仁、李典、<tail>乐进</tail>各引兵寻到，见了<head>曹操</head>，忧喜交集；聚集残兵五百余人，同回河内。","id_3","id_43",1416.0,"曹操","乐进","lord"
"诸公既仗义而来，操之初意，欲烦<tail>本初</tail>引河内之众，临孟津、酸枣；诸将固守成皋，据敖仓，塞轘辕、太谷，制其险要；<head>公路</head>率南阳之军，驻丹、析，入武关，以震三辅。","id_138","id_134",1477.0,"袁术","袁绍","younger_brother"
"<head>公孙瓒</head>谓<tail>玄德</tail>、关、张曰：“袁绍无能为也，久必有变。","id_39","id_1",1484.0,"公孙瓒","刘备","friend"
"<tail>公孙瓒</tail>谓<head>玄德</head>、关、张曰：“袁绍无能为也，久必有变。","id_1","id_39",1484.0,"刘备","公孙瓒","friend"
"刘表与此七人为友；有延平人蒯良、<head>蒯越</head>，襄阳人<tail>蔡瑁</tail>为辅。","id_158","id_154",1493.0,"蒯越","蔡瑁","friend"
"刘表与此七人为友；有延平人蒯良、<tail>蒯越</tail>，襄阳人<head>蔡瑁</head>为辅。","id_154","id_158",1493.0,"蔡瑁","蒯越","friend"
"当时看了袁绍书，随令<head>蒯越</head>、<tail>蔡瑁</tail>引兵一万来截孙坚。","id_158","id_154",1494.0,"蒯越","蔡瑁","friend"
"当时看了袁绍书，随令<tail>蒯越</tail>、<head>蔡瑁</head>引兵一万来截孙坚。","id_154","id_158",1494.0,"蔡瑁","蒯越","friend"
"坚纵马赶去，两山后伏兵齐起，背后<head>蔡瑁</head>、<tail>蒯越</tail>赶来，将孙坚困在垓心。","id_154","id_158",1510.0,"蔡瑁","蒯越","friend"
"坚纵马赶去，两山后伏兵齐起，背后<tail>蔡瑁</tail>、<head>蒯越</head>赶来，将孙坚困在垓心。","id_158","id_154",1510.0,"蒯越","蔡瑁","friend"
"袁绍当先赶来，不到五里，只听得山背后喊声大起，闪出一彪人马，为首三员大将，乃是刘<tail>玄德</tail>、关<head>云长</head>、张翼德。","id_74","id_1",1606.0,"关羽","刘备","younger_sworn_brother"
"袁绍当先赶来，不到五里，只听得山背后喊声大起，闪出一彪人马，为首三员大将，乃是刘<tail>玄德</tail>、关云长、<head>张翼德</head>。","id_78","id_1",1606.0,"张飞","刘备","younger_sworn_brother"
"袁绍当先赶来，不到五里，只听得山背后喊声大起，闪出一彪人马，为首三员大将，乃是刘玄德、关<head>云长</head>、<tail>张翼德</tail>。","id_74","id_78",1606.0,"关羽","张飞","elder_sworn_brother"
"<head>玄德</head>与<tail>赵云</tail>分别，执手垂泪，不忍相离。","id_1","id_81",1625.0,"刘备","赵云","lord"
"<tail>玄德</tail>与<head>赵云</head>分别，执手垂泪，不忍相离。","id_81","id_1",1625.0,"赵云","刘备","minister"
"却说<head>袁术</head>在南阳，闻<tail>袁绍</tail>新得冀州，遣使来求马千匹。","id_138","id_134",1629.0,"袁术","袁绍","younger_brother"
"城中黄祖、<head>蒯越</head>、<tail>蔡瑁</tail>分头引兵杀出，江东诸军大乱。","id_158","id_154",1729.0,"蒯越","蔡瑁","friend"
"城中黄祖、<tail>蒯越</tail>、<head>蔡瑁</head>分头引兵杀出，江东诸军大乱。","id_154","id_158",1729.0,"蔡瑁","蒯越","friend"
"我观二人皆好色之徒，今欲用连环计，先将汝许嫁<tail>吕布</tail>，后献与<head>董卓</head>；汝于中取便，谍间他父子反颜，令布杀卓，以绝大恶。","id_133","id_135",1808.0,"董卓","吕布","adoptive_father"
"过了数日，允在朝堂，见了<head>董卓</head>，趁<tail>吕布</tail>不在侧，伏地拜请曰：“允欲屈太师车骑，到草舍赴宴，未审钧意若何？”","id_133","id_135",1848.0,"董卓","吕布","adoptive_father"
"却说<head>董卓</head>在殿上，回头不见<tail>吕布</tail>，心中怀疑，连忙辞了献帝，登车回府；见布马系于府前；问门吏，吏答曰：“温侯入后堂去了。”","id_133","id_135",1968.0,"董卓","吕布","adoptive_father"
"<head>董卓</head>曰：“我今将汝赐与<tail>吕布</tail>，何如？”","id_133","id_135",2003.0,"董卓","吕布","adoptive_father"
"瑞曰：“<tail>吕布</tail>同郡骑都尉李肃，以<head>董卓</head>不迁其官，甚是怀怨。","id_133","id_135",2069.0,"董卓","吕布","adoptive_father"
"<tail>吕布</tail>左手持戟，右手怀中取诏，大呼曰：“奉诏讨贼臣<head>董卓</head>，其余不问！”","id_133","id_135",2138.0,"董卓","吕布","adoptive_father"
"王允又命<tail>吕布</tail>同皇甫嵩、李肃领兵五万，至郿坞抄籍<head>董卓</head>家产、人口。","id_133","id_135",2149.0,"董卓","吕布","adoptive_father"
"却说李傕、郭汜、张济、樊稠闻<head>董卓</head>已死，<tail>吕布</tail>将至，便引了飞熊军连夜奔凉州去了。","id_133","id_135",2150.0,"董卓","吕布","adoptive_father"
"一日，人报西凉太守<head>马腾</head>；并州刺史<tail>韩遂</tail>二将引军十余万，杀奔长安来，声言讨贼。","id_141","id_145",2294.0,"马腾","韩遂","sworn"
"一日，人报西凉太守<head>马腾</head>；并州刺史<tail>韩遂</tail>二将引军十余万，杀奔长安来，声言讨贼。","id_141","id_145",2294.0,"马腾","韩遂","friend"
"一日，人报西凉太守<tail>马腾</tail>；并州刺史<head>韩遂</head>二将引军十余万，杀奔长安来，声言讨贼。","id_145","id_141",2294.0,"韩遂","马腾","sworn"
"一日，人报西凉太守<tail>马腾</tail>；并州刺史<head>韩遂</head>二将引军十余万，杀奔长安来，声言讨贼。","id_145","id_141",2294.0,"韩遂","马腾","friend"
"三人密奏献帝，封<head>马腾</head>为征西将军、<tail>韩遂</tail>为镇西将军，各受密诏，并力讨贼。","id_141","id_145",2296.0,"马腾","韩遂","sworn"
"三人密奏献帝，封<head>马腾</head>为征西将军、<tail>韩遂</tail>为镇西将军，各受密诏，并力讨贼。","id_141","id_145",2296.0,"马腾","韩遂","friend"
"三人密奏献帝，封<tail>马腾</tail>为征西将军、<head>韩遂</head>为镇西将军，各受密诏，并力讨贼。","id_145","id_141",2296.0,"韩遂","马腾","sworn"
"三人密奏献帝，封<tail>马腾</tail>为征西将军、<head>韩遂</head>为镇西将军，各受密诏，并力讨贼。","id_145","id_141",2296.0,"韩遂","马腾","friend"
"愿借精兵万人，立斩<head>马腾</head>、<tail>韩遂</tail>之头，献于麾下。”","id_141","id_145",2301.0,"马腾","韩遂","sworn"
"愿借精兵万人，立斩<head>马腾</head>、<tail>韩遂</tail>之头，献于麾下。”","id_141","id_145",2301.0,"马腾","韩遂","friend"
"愿借精兵万人，立斩<tail>马腾</tail>、<head>韩遂</head>之头，献于麾下。”","id_145","id_141",2301.0,"韩遂","马腾","sworn"
"愿借精兵万人，立斩<tail>马腾</tail>、<head>韩遂</head>之头，献于麾下。”","id_145","id_141",2301.0,"韩遂","马腾","friend"
"<head>马腾</head>、<tail>韩遂</tail>联辔而出，指李蒙、王方骂曰：“反国之贼！","id_141","id_145",2309.0,"马腾","韩遂","sworn"
"<head>马腾</head>、<tail>韩遂</tail>联辔而出，指李蒙、王方骂曰：“反国之贼！","id_141","id_145",2309.0,"马腾","韩遂","friend"
"<tail>马腾</tail>、<head>韩遂</head>联辔而出，指李蒙、王方骂曰：“反国之贼！","id_145","id_141",2309.0,"韩遂","马腾","sworn"
"<tail>马腾</tail>、<head>韩遂</head>联辔而出，指李蒙、王方骂曰：“反国之贼！","id_145","id_141",2309.0,"韩遂","马腾","friend"
"原来那将即<head>马腾</head>之子<tail>马超</tail>，字孟起，年方十七岁，英勇无敌。","id_141","id_79",2312.0,"马腾","马超","father"
"<head>马腾</head>、<tail>韩遂</tail>乘势追杀，大获胜捷，直逼隘口下寨，把李蒙斩首号令。","id_141","id_145",2322.0,"马腾","韩遂","sworn"
"<head>马腾</head>、<tail>韩遂</tail>乘势追杀，大获胜捷，直逼隘口下寨，把李蒙斩首号令。","id_141","id_145",2322.0,"马腾","韩遂","friend"
"<tail>马腾</tail>、<head>韩遂</head>乘势追杀，大获胜捷，直逼隘口下寨，把李蒙斩首号令。","id_145","id_141",2322.0,"韩遂","马腾","sworn"
"<tail>马腾</tail>、<head>韩遂</head>乘势追杀，大获胜捷，直逼隘口下寨，把李蒙斩首号令。","id_145","id_141",2322.0,"韩遂","马腾","friend"
"恰好长安城中马宇家僮出首家主与刘范、种邵，外连<head>马腾</head>、<tail>韩遂</tail>，欲为内应等情。","id_141","id_145",2325.0,"马腾","韩遂","sworn"
"恰好长安城中马宇家僮出首家主与刘范、种邵，外连<head>马腾</head>、<tail>韩遂</tail>，欲为内应等情。","id_141","id_145",2325.0,"马腾","韩遂","friend"
"恰好长安城中马宇家僮出首家主与刘范、种邵，外连<tail>马腾</tail>、<head>韩遂</head>，欲为内应等情。","id_145","id_141",2325.0,"韩遂","马腾","sworn"
"恰好长安城中马宇家僮出首家主与刘范、种邵，外连<tail>马腾</tail>、<head>韩遂</head>，欲为内应等情。","id_145","id_141",2325.0,"韩遂","马腾","friend"
"<head>马腾</head>、<tail>韩遂</tail>见军粮已尽，内应又泄，只得拔寨退军。","id_141","id_145",2327.0,"马腾","韩遂","sworn"
"<head>马腾</head>、<tail>韩遂</tail>见军粮已尽，内应又泄，只得拔寨退军。","id_141","id_145",2327.0,"马腾","韩遂","friend"
"<tail>马腾</tail>、<head>韩遂</head>见军粮已尽，内应又泄，只得拔寨退军。","id_145","id_141",2327.0,"韩遂","马腾","sworn"
"<tail>马腾</tail>、<head>韩遂</head>见军粮已尽，内应又泄，只得拔寨退军。","id_145","id_141",2327.0,"韩遂","马腾","friend"
"李傕、郭汜令张济引军赶<head>马腾</head>，樊稠引军赶<tail>韩遂</tail>，西凉军大败。","id_141","id_145",2328.0,"马腾","韩遂","sworn"
"李傕、郭汜令张济引军赶<head>马腾</head>，樊稠引军赶<tail>韩遂</tail>，西凉军大败。","id_141","id_145",2328.0,"马腾","韩遂","friend"
"李傕、郭汜令张济引军赶<tail>马腾</tail>，樊稠引军赶<head>韩遂</head>，西凉军大败。","id_145","id_141",2328.0,"韩遂","马腾","sworn"
"李傕、郭汜令张济引军赶<tail>马腾</tail>，樊稠引军赶<head>韩遂</head>，西凉军大败。","id_145","id_141",2328.0,"韩遂","马腾","friend"
"<head>程昱</head>来见，<tail>曹操</tail>大喜。","id_13","id_3",2374.0,"程昱","曹操","minister"
"<tail>程昱</tail>来见，<head>曹操</head>大喜。","id_3","id_13",2374.0,"曹操","程昱","lord"
"又有一将引军数百人，来投<head>曹操</head>：乃泰山巨平人，姓于，名禁，字<tail>文则</tail>。","id_3","id_50",2385.0,"曹操","于禁","lord"
"又有一将引军数百人，来投<tail>曹操</tail>：乃泰山巨平人，姓于，名禁，字<head>文则</head>。","id_50","id_3",2385.0,"于禁","曹操","minister"
"又引<head>糜竺</head>来见<tail>玄德</tail>，具言张闿杀曹嵩之事：“今曹操纵兵大掠，围住徐州，特来求救。”","id_70","id_1",2559.0,"糜竺","刘备","minister"
"又引<tail>糜竺</tail>来见<head>玄德</head>，具言张闿杀曹嵩之事：“今曹操纵兵大掠，围住徐州，特来求救。”","id_1","id_70",2559.0,"刘备","糜竺","lord"
"<head>玄德</head>曰：“既如此，请文举先行，容备去<tail>公孙瓒</tail>处，借三五千人马，随后便来。”","id_1","id_39",2566.0,"刘备","公孙瓒","friend"
"<tail>玄德</tail>曰：“既如此，请文举先行，容备去<head>公孙瓒</head>处，借三五千人马，随后便来。”","id_39","id_1",2566.0,"公孙瓒","刘备","friend"
"且说<head>玄德</head>离北海来见<tail>公孙瓒</tail>，具说欲救徐州之事。","id_1","id_39",2579.0,"刘备","公孙瓒","friend"
"且说<tail>玄德</tail>离北海来见<head>公孙瓒</head>，具说欲救徐州之事。","id_39","id_1",2579.0,"公孙瓒","刘备","friend"
"<head>玄德</head>曰：“更望借赵<tail>子龙</tail>一行。”","id_1","id_81",2583.0,"刘备","赵云","lord"
"<tail>玄德</tail>曰：“更望借赵<head>子龙</head>一行。”","id_81","id_1",2583.0,"赵云","刘备","minister"
"<head>玄德</head>遂与关、张引本部三千人为前部，<tail>子龙</tail>引二千人随后，往徐州来。","id_1","id_81",2585.0,"刘备","赵云","lord"
"<tail>玄德</tail>遂与关、张引本部三千人为前部，<head>子龙</head>引二千人随后，往徐州来。","id_81","id_1",2585.0,"赵云","刘备","minister"
"却说<head>糜竺</head>回报陶谦，言北海又请得刘<tail>玄德</tail>来助；陈元龙也回报青州田楷欣然领兵来救；陶谦心安。","id_70","id_1",2586.0,"糜竺","刘备","minister"
"却说<tail>糜竺</tail>回报陶谦，言北海又请得刘<head>玄德</head>来助；陈元龙也回报青州田楷欣然领兵来救；陶谦心安。","id_1","id_70",2586.0,"刘备","糜竺","lord"
"备令<head>云长</head>、子龙领军四千，在公部下相助；备与<tail>张飞</tail>杀奔曹营，径投徐州去见陶使君商议。”","id_74","id_78",2593.0,"关羽","张飞","elder_sworn_brother"
"是日<tail>玄德</tail>、<head>张飞</head>引一千人马杀入曹兵寨边。","id_78","id_1",2595.0,"张飞","刘备","younger_sworn_brother"
"陶谦见<head>玄德</head>仪表轩昂，语言豁达，心中大喜，便命<tail>糜竺</tail>取徐州牌印，让与玄德。","id_1","id_70",2606.0,"刘备","糜竺","lord"
"陶谦见<tail>玄德</tail>仪表轩昂，语言豁达，心中大喜，便命<head>糜竺</head>取徐州牌印，让与玄德。","id_70","id_1",2606.0,"糜竺","刘备","minister"
"陶谦见玄德仪表轩昂，语言豁达，心中大喜，便命<head>糜竺</head>取徐州牌印，让与<tail>玄德</tail>。","id_70","id_1",2606.0,"糜竺","刘备","minister"
"陶谦见玄德仪表轩昂，语言豁达，心中大喜，便命<tail>糜竺</tail>取徐州牌印，让与<head>玄德</head>。","id_1","id_70",2606.0,"刘备","糜竺","lord"
"陶谦劳军已毕，<head>赵云</head>辞去，<tail>玄德</tail>执手挥泪而别。","id_81","id_1",2676.0,"赵云","刘备","minister"
"陶谦劳军已毕，<tail>赵云</tail>辞去，<head>玄德</head>执手挥泪而别。","id_1","id_81",2676.0,"刘备","赵云","lord"
"却说<head>曹操</head>回军，<tail>曹仁</tail>接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖荀彧、程昱二人设计相连，死守城郭。","id_3","id_46",2679.0,"曹操","曹仁","same_clan"
"却说<tail>曹操</tail>回军，<head>曹仁</head>接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖荀彧、程昱二人设计相连，死守城郭。","id_46","id_3",2679.0,"曹仁","曹操","same_clan"
"却说<head>曹操</head>回军，曹仁接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖<tail>荀彧</tail>、程昱二人设计相连，死守城郭。","id_3","id_10",2679.0,"曹操","荀彧","lord"
"却说<tail>曹操</tail>回军，曹仁接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖<head>荀彧</head>、程昱二人设计相连，死守城郭。","id_10","id_3",2679.0,"荀彧","曹操","minister"
"却说<head>曹操</head>回军，曹仁接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖荀彧、<tail>程昱</tail>二人设计相连，死守城郭。","id_3","id_13",2679.0,"曹操","程昱","lord"
"却说<tail>曹操</tail>回军，曹仁接着，言吕布势大，更有陈宫为辅，兖州、濮阳已失，其鄄城、东阿、范县三处，赖荀彧、<head>程昱</head>二人设计相连，死守城郭。","id_13","id_3",2679.0,"程昱","曹操","minister"
"<head>曹操</head>兵行至泰山险路，<tail>郭嘉</tail>曰：“且不可进，恐此处有伏兵。”","id_3","id_14",2694.0,"曹操","郭嘉","lord"
"<tail>曹操</tail>兵行至泰山险路，<head>郭嘉</head>曰：“且不可进，恐此处有伏兵。”","id_14","id_3",2694.0,"郭嘉","曹操","minister"
"阵圆处，<head>吕布</head>当先出马，两边排开八员健将：第一个雁门马邑人，姓张，名辽，字<tail>文远</tail>；第二个泰山华阴人，姓臧，名霸，字宣高。","id_135","id_33",2703.0,"吕布","张辽","lord"
"阵圆处，<tail>吕布</tail>当先出马，两边排开八员健将：第一个雁门马邑人，姓张，名辽，字<head>文远</head>；第二个泰山华阴人，姓臧，名霸，字宣高。","id_33","id_135",2703.0,"张辽","吕布","minister"
"夏侯惇拍马便出助战，<head>吕布</head>阵上<tail>张辽</tail>截住厮杀。","id_135","id_33",2712.0,"吕布","张辽","lord"
"夏侯惇拍马便出助战，<tail>吕布</tail>阵上<head>张辽</head>截住厮杀。","id_33","id_135",2712.0,"张辽","吕布","minister"
"<head>典韦</head>杀散敌军，救出<tail>曹操</tail>。","id_44","id_3",2751.0,"典韦","曹操","minister"
"<tail>典韦</tail>杀散敌军，救出<head>曹操</head>。","id_3","id_44",2751.0,"曹操","典韦","lord"
"<head>典韦</head>杀到吊桥，回头不见了<tail>曹操</tail>，翻身复杀入城来，门下撞着李典。","id_44","id_3",2799.0,"典韦","曹操","minister"
"<tail>典韦</tail>杀到吊桥，回头不见了<head>曹操</head>，翻身复杀入城来，门下撞着李典。","id_3","id_44",2799.0,"曹操","典韦","lord"
"却说<head>曹操</head>见<tail>典韦</tail>杀出去了，四下里人马截来，不得出南门；再转北门，火光里正撞见吕布挺戟跃马而来。","id_3","id_44",2810.0,"曹操","典韦","lord"
"却说<tail>曹操</tail>见<head>典韦</head>杀出去了，四下里人马截来，不得出南门；再转北门，火光里正撞见吕布挺戟跃马而来。","id_44","id_3",2810.0,"典韦","曹操","minister"
"<head>曹操</head>拨转马头，望东门而走，正逢<tail>典韦</tail>。","id_3","id_44",2815.0,"曹操","典韦","lord"
"<tail>曹操</tail>拨转马头，望东门而走，正逢<head>典韦</head>。","id_44","id_3",2815.0,"典韦","曹操","minister"
"<head>玄德</head>乃许权领徐州事；使孙乾、<tail>糜竺</tail>为辅，陈登为幕官；尽取小沛军马入城，出榜安民；一面安排丧事。","id_1","id_70",2859.0,"刘备","糜竺","lord"
